"time","track_length"
0.009383452,"1k"
0.01028292,"1k"
0.01025637,"1k"
0.008979249,"1k"
0.005789816,"1k"
0.03899965,"5k"
0.02157453,"5k"
0.01977368,"5k"
0.02222176,"5k"
0.03276503,"5k"
