"id","bin","behav","prop","var"
"2_2",6,"2",0.00617003719558453,"Turning Angle"
"2_2",7,"2",0.0400439971305819,"Turning Angle"
"2_2",8,"2",0.446420826855109,"Turning Angle"
"2_2",1,"3",0.00455932094985181,"Turning Angle"
"2_2",2,"3",0.0137164068328055,"Turning Angle"
"2_2",3,"3",0.0484664064416941,"Turning Angle"
"2_2",4,"3",0.466929617077496,"Turning Angle"
"2_2",5,"3",0.408477396758472,"Turning Angle"
"2_2",6,"3",0.0466440308589006,"Turning Angle"
"2_2",7,"3",0.0106872227000997,"Turning Angle"
"2_2",8,"3",0.000519598380680338,"Turning Angle"
"3_2",1,"1",0.0480802973445143,"Step Length"
"3_2",2,"1",0.244754068299309,"Step Length"
"3_2",3,"1",0.596101319229521,"Step Length"
"3_2",4,"1",0.0765008292178926,"Step Length"
"3_2",5,"1",0.0345634859087629,"Step Length"
"3_2",1,"2",0.017558746768969,"Step Length"
"3_2",2,"2",0.000412599700660758,"Step Length"
"3_2",3,"2",0.000688313072464959,"Step Length"
"3_2",4,"2",0.549355694161621,"Step Length"
"3_2",5,"2",0.431984646296284,"Step Length"
"3_2",1,"3",0.58952728650358,"Step Length"
"3_2",2,"3",0.40614865889892,"Step Length"
"3_2",3,"3",0.00126254930992284,"Step Length"
"3_2",4,"3",0.000540233667528,"Step Length"
"3_2",5,"3",0.00252127162004997,"Step Length"
"3_2",1,"1",0.149763293913542,"Turning Angle"
"3_2",2,"1",0.104344953341905,"Turning Angle"
"3_2",3,"1",0.106256871108181,"Turning Angle"
"3_2",4,"1",0.153390310581162,"Turning Angle"
"3_2",5,"1",0.137441215247222,"Turning Angle"
"3_2",6,"1",0.0995290372305685,"Turning Angle"
"3_2",7,"1",0.121071617810066,"Turning Angle"
"3_2",8,"1",0.128202700767354,"Turning Angle"
"3_2",1,"2",0.00810019560221268,"Turning Angle"
"3_2",2,"2",0.0150829920622911,"Turning Angle"
"3_2",3,"2",0.0476983827454742,"Turning Angle"
"3_2",4,"2",0.416888262066714,"Turning Angle"
"3_2",5,"2",0.417968440445869,"Turning Angle"
"3_2",6,"2",0.057226577995196,"Turning Angle"
"3_2",7,"2",0.0124790854929075,"Turning Angle"
"3_2",8,"2",0.024556063589336,"Turning Angle"
"3_2",1,"3",0.426819518161267,"Turning Angle"
"3_2",2,"3",0.0169881562673876,"Turning Angle"
"3_2",3,"3",0.0153792527063025,"Turning Angle"
"3_2",4,"3",0.000253128191426618,"Turning Angle"
"3_2",5,"3",0.00106531109782792,"Turning Angle"
"3_2",6,"3",0.000442979308407535,"Turning Angle"
"3_2",7,"3",0.0258636457915947,"Turning Angle"
"3_2",8,"3",0.513188008475786,"Turning Angle"
"4_2",1,"1",0.472758018234043,"Step Length"
"4_2",2,"1",0.397817794018134,"Step Length"
"4_2",3,"1",0.124470870343183,"Step Length"
"4_2",4,"1",0.00356581092826277,"Step Length"
"4_2",5,"1",0.00138750647637723,"Step Length"
"4_2",1,"2",0.000187344194070422,"Step Length"
"4_2",2,"2",0.000262807317470716,"Step Length"
"4_2",3,"2",0.0654748592616838,"Step Length"
"4_2",4,"2",0.525965733159515,"Step Length"
"4_2",5,"2",0.408109256067261,"Step Length"
"4_2",1,"3",0.000253625521287192,"Step Length"
"4_2",2,"3",0.262496822871923,"Step Length"
"4_2",3,"3",0.72219100928675,"Step Length"
"4_2",4,"3",0.0141771724234933,"Step Length"
"4_2",5,"3",0.00088136989654729,"Step Length"
"4_2",1,"1",0.413473770341172,"Turning Angle"
"4_2",2,"1",0.0595690799154079,"Turning Angle"
"4_2",3,"1",0.0269872646671671,"Turning Angle"
"4_2",4,"1",0.019991659442136,"Turning Angle"
"4_2",5,"1",0.0157518221339895,"Turning Angle"
"4_2",6,"1",0.0249624064921031,"Turning Angle"
"4_2",7,"1",0.0491301765751318,"Turning Angle"
"4_2",8,"1",0.390133820432892,"Turning Angle"
"4_2",1,"2",0.000818023728765077,"Turning Angle"
"4_2",2,"2",0.0171127579603944,"Turning Angle"
"4_2",3,"2",0.0608940197621268,"Turning Angle"
"4_2",4,"2",0.432626071528295,"Turning Angle"
"4_2",5,"2",0.407079361822552,"Turning Angle"
"4_2",6,"2",0.0495916834790508,"Turning Angle"
"4_2",7,"2",0.0274647328347519,"Turning Angle"
"4_2",8,"2",0.00441334888406358,"Turning Angle"
"4_2",1,"3",0.131113048525669,"Turning Angle"
"4_2",2,"3",0.129747658633952,"Turning Angle"
"4_2",3,"3",0.15553875933095,"Turning Angle"
"4_2",4,"3",0.0581273444037992,"Turning Angle"
"4_2",5,"3",0.116148906203444,"Turning Angle"
"4_2",6,"3",0.136669327041615,"Turning Angle"
"4_2",7,"3",0.132009699011817,"Turning Angle"
"4_2",8,"3",0.140645256848754,"Turning Angle"
"5_2",1,"1",0.044106544002308,"Step Length"
"5_2",2,"1",0.26557788343991,"Step Length"
"5_2",3,"1",0.611023681023041,"Step Length"
"5_2",4,"1",0.0737012445151484,"Step Length"
"5_2",5,"1",0.00559064701959257,"Step Length"
"5_2",1,"2",0.0028803511246962,"Step Length"
"5_2",2,"2",0.000284804438573824,"Step Length"
"5_2",3,"2",0.000641354425187935,"Step Length"
"5_2",4,"2",0.569993706446844,"Step Length"
"5_2",5,"2",0.426199783564698,"Step Length"
"5_2",1,"3",0.623034389754231,"Step Length"
"5_2",2,"3",0.373983361384489,"Step Length"
"5_2",3,"3",0.0024939752503102,"Step Length"
"5_2",4,"3",0.000281310350286447,"Step Length"
