"","mean_1","mean_2","mean_3","sd_1","sd_2","sd_3"
"1",0.811856318500831,2.12595946910442,19.0505783748541,0.772718491524086,1.77769252692817,15.746925219244
"2",0.944560190110637,1.67639802474327,19.371712094826,0.752796646186477,1.4884837244706,12.5207376676974
"3",0.845843926297993,2.36375385155722,18.3394538865974,0.770583480996057,1.52967151415127,14.1272496032123
"4",1.04612241817474,2.73085798738576,19.9207950025217,0.965714606657104,1.52353675143185,15.2338812910448
"5",0.954699215343379,1.68175504668841,19.2931032264887,0.851746480135975,1.624649593652,15.0222057469113
"6",0.724049196558377,2.49962970237995,20.6338306902273,0.658266996834559,1.93138140771445,15.2617235652029
"7",0.747535133220381,2.16748597096825,21.1232725174864,0.604372729673899,1.45734252180635,15.3399104603272
"8",0.788572932045384,2.75225065569202,23.257471333865,0.681075736574317,1.91956022958009,16.7304587033338
"9",0.960525792848949,2.82797386356235,19.6211146784753,0.865371975097059,1.43602497740201,13.3886944885081
"10",0.860326923674951,2.41549733106239,21.9691161586542,0.731506252838909,1.62472309354704,17.7204085057472
