"id","bin","behav","prop","var"
"3_1",4,"2",0.00146703226122722,"Turning Angle"
"3_1",5,"2",0.00113913257557245,"Turning Angle"
"3_1",6,"2",0.0257194427275987,"Turning Angle"
"3_1",7,"2",0.0493781153417619,"Turning Angle"
"3_1",8,"2",0.428815050303579,"Turning Angle"
"3_1",1,"3",0.193615680668722,"Turning Angle"
"3_1",2,"3",0.181970353488746,"Turning Angle"
"3_1",3,"3",0.0895216875982761,"Turning Angle"
"3_1",4,"3",0.138517638718561,"Turning Angle"
"3_1",5,"3",0.0490217439765929,"Turning Angle"
"3_1",6,"3",0.149701670654124,"Turning Angle"
"3_1",7,"3",0.164852751290528,"Turning Angle"
"3_1",8,"3",0.0327984736044509,"Turning Angle"
"4_1",1,"1",0.0487070682522598,"Step Length"
"4_1",2,"1",0.472788985288954,"Step Length"
"4_1",3,"1",0.477089332996735,"Step Length"
"4_1",4,"1",0.000920975703325916,"Step Length"
"4_1",5,"1",0.000493637758725268,"Step Length"
"4_1",1,"2",0.000478048522659417,"Step Length"
"4_1",2,"2",0.000500967089576802,"Step Length"
"4_1",3,"2",0.253154363696149,"Step Length"
"4_1",4,"2",0.420484114353016,"Step Length"
"4_1",5,"2",0.325382506338599,"Step Length"
"4_1",1,"3",0.892348436173467,"Step Length"
"4_1",2,"3",0.105080467040807,"Step Length"
"4_1",3,"3",0.00114521484820206,"Step Length"
"4_1",4,"3",0.000750963289349398,"Step Length"
"4_1",5,"3",0.000674918648174722,"Step Length"
"4_1",1,"1",0.150580208432644,"Turning Angle"
"4_1",2,"1",0.13762084214034,"Turning Angle"
"4_1",3,"1",0.089180021590332,"Turning Angle"
"4_1",4,"1",0.108588060668973,"Turning Angle"
"4_1",5,"1",0.134289110257235,"Turning Angle"
"4_1",6,"1",0.111181501683104,"Turning Angle"
"4_1",7,"1",0.146778923519236,"Turning Angle"
"4_1",8,"1",0.121781331708136,"Turning Angle"
"4_1",1,"2",0.0018957435530982,"Turning Angle"
"4_1",2,"2",0.00185708862591765,"Turning Angle"
"4_1",3,"2",0.0329387370704078,"Turning Angle"
"4_1",4,"2",0.490596660383821,"Turning Angle"
"4_1",5,"2",0.439038380211737,"Turning Angle"
"4_1",6,"2",0.0293408891516465,"Turning Angle"
"4_1",7,"2",0.00335403539301523,"Turning Angle"
"4_1",8,"2",0.000978465610356023,"Turning Angle"
"4_1",1,"3",0.51676376905205,"Turning Angle"
"4_1",2,"3",0.00973945578221326,"Turning Angle"
"4_1",3,"3",0.0107830244309906,"Turning Angle"
"4_1",4,"3",0.00370302104384094,"Turning Angle"
"4_1",5,"3",0.000713626045968598,"Turning Angle"
"4_1",6,"3",0.000767501698707629,"Turning Angle"
"4_1",7,"3",0.00156674461924476,"Turning Angle"
"4_1",8,"3",0.455962857326984,"Turning Angle"
"5_1",1,"1",0.0394997987583561,"Step Length"
"5_1",2,"1",0.433644095064825,"Step Length"
"5_1",3,"1",0.524995591188386,"Step Length"
"5_1",4,"1",0.000946494526891037,"Step Length"
"5_1",5,"1",0.000914020461541754,"Step Length"
"5_1",1,"2",0.000685976839295946,"Step Length"
"5_1",2,"2",0.000466537197409273,"Step Length"
"5_1",3,"2",0.176118341262776,"Step Length"
"5_1",4,"2",0.452764543923495,"Step Length"
"5_1",5,"2",0.369964600777024,"Step Length"
"5_1",1,"3",0.794255542377903,"Step Length"
"5_1",2,"3",0.203758891032661,"Step Length"
"5_1",3,"3",0.000912977088427917,"Step Length"
"5_1",4,"3",0.000569488564309442,"Step Length"
"5_1",5,"3",0.000503100936698775,"Step Length"
"5_1",1,"1",0.0987717083135732,"Turning Angle"
"5_1",2,"1",0.110583669746521,"Turning Angle"
"5_1",3,"1",0.119437903022032,"Turning Angle"
"5_1",4,"1",0.141788796154631,"Turning Angle"
"5_1",5,"1",0.0964608260697323,"Turning Angle"
"5_1",6,"1",0.157927984705719,"Turning Angle"
"5_1",7,"1",0.145477558855271,"Turning Angle"
"5_1",8,"1",0.12955155313252,"Turning Angle"
"5_1",1,"2",0.00728992122651414,"Turning Angle"
"5_1",2,"2",0.0284005765487818,"Turning Angle"
"5_1",3,"2",0.00771133706943791,"Turning Angle"
"5_1",4,"2",0.430986961188824,"Turning Angle"
"5_1",5,"2",0.463630151018451,"Turning Angle"
"5_1",6,"2",0.0504405521846886,"Turning Angle"
"5_1",7,"2",0.010097713476267,"Turning Angle"
"5_1",8,"2",0.00144278728703485,"Turning Angle"
"5_1",1,"3",0.449014954505245,"Turning Angle"
"5_1",2,"3",0.062678033839207,"Turning Angle"
"5_1",3,"3",0.000947037133927562,"Turning Angle"
"5_1",4,"3",0.00183314694221009,"Turning Angle"
"5_1",5,"3",0.000881855943926722,"Turning Angle"
"5_1",6,"3",0.00101993541255886,"Turning Angle"
"5_1",7,"3",0.0119666335694558,"Turning Angle"
"5_1",8,"3",0.471658402653469,"Turning Angle"
"1_2",1,"1",0.00691828878426136,"Step Length"
"1_2",2,"1",0.0265945270807082,"Step Length"
"1_2",3,"1",0.273400464112064,"Step Length"
"1_2",4,"1",0.421010948551724,"Step Length"
"1_2",5,"1",0.272075771471243,"Step Length"
"1_2",1,"2",0.0461776297566436,"Step Length"
"1_2",2,"2",0.556546078398453,"Step Length"
"1_2",3,"2",0.397093144469327,"Step Length"
"1_2",4,"2",9.294600610104e-05,"Step Length"
"1_2",5,"2",9.02013694757873e-05,"Step Length"
"1_2",1,"3",0.810857237772673,"Step Length"
"1_2",2,"3",0.188789413570583,"Step Length"
"1_2",3,"3",0.000146182891005491,"Step Length"
"1_2",4,"3",0.00010504256850626,"Step Length"
"1_2",5,"3",0.000102123197232182,"Step Length"
"1_2",1,"1",0.0235836249319829,"Turning Angle"
"1_2",2,"1",0.0261095271390318,"Turning Angle"
"1_2",3,"1",0.0475212596987357,"Turning Angle"
"1_2",4,"1",0.392969783947744,"Turning Angle"
"1_2",5,"1",0.420241092558955,"Turning Angle"
"1_2",6,"1",0.0521249108418517,"Turning Angle"
"1_2",7,"1",0.0227100794175029,"Turning Angle"
"1_2",8,"1",0.0147397214641954,"Turning Angle"
"1_2",1,"2",0.145783899197922,"Turning Angle"
"1_2",2,"2",0.148868250755561,"Turning Angle"
"1_2",3,"2",0.117473983961349,"Turning Angle"
"1_2",4,"2",0.0946153687567053,"Turning Angle"
"1_2",5,"2",0.077286791360516,"Turning Angle"
"1_2",6,"2",0.131507163620001,"Turning Angle"
"1_2",7,"2",0.122799460990951,"Turning Angle"
"1_2",8,"2",0.161665081356994,"Turning Angle"
"1_2",1,"3",0.457548326383061,"Turning Angle"
"1_2",2,"3",0.0288160049452754,"Turning Angle"
"1_2",3,"3",0.0020132434699268,"Turning Angle"
"1_2",4,"3",0.000487978439297812,"Turning Angle"
"1_2",5,"3",0.000183175641619402,"Turning Angle"
"1_2",6,"3",0.00160463529550086,"Turning Angle"
"1_2",7,"3",0.0372411758107075,"Turning Angle"
"1_2",8,"3",0.472105460014611,"Turning Angle"
"2_2",1,"1",0.000779946003128544,"Step Length"
"2_2",2,"1",0.0232392003656572,"Step Length"
"2_2",3,"1",0.302604402607861,"Step Length"
"2_2",4,"1",0.408856113283148,"Step Length"
"2_2",5,"1",0.264520337740206,"Step Length"
"2_2",1,"2",0.675629774914607,"Step Length"
"2_2",2,"2",0.305519641519074,"Step Length"
"2_2",3,"2",0.0186983141496798,"Step Length"
"2_2",4,"2",7.17934902320679e-05,"Step Length"
"2_2",5,"2",8.04759264073757e-05,"Step Length"
"2_2",1,"3",0.000157894947576474,"Step Length"
"2_2",2,"3",0.530560841763376,"Step Length"
"2_2",3,"3",0.469078667251647,"Step Length"
"2_2",4,"3",9.90282892770174e-05,"Step Length"
"2_2",5,"3",0.000103567748123349,"Step Length"
"2_2",1,"1",0.01814564414595,"Turning Angle"
"2_2",2,"1",0.023494581108936,"Turning Angle"
"2_2",3,"1",0.057690579183584,"Turning Angle"
"2_2",4,"1",0.408844486299277,"Turning Angle"
"2_2",5,"1",0.39557049646722,"Turning Angle"
"2_2",6,"1",0.0589278083784113,"Turning Angle"
"2_2",7,"1",0.023098327957362,"Turning Angle"
"2_2",8,"1",0.0142280764592597,"Turning Angle"
"2_2",1,"2",0.424097746927365,"Turning Angle"
"2_2",2,"2",0.049174125896453,"Turning Angle"
