"time","track_length"
0.0618758837381999,"1k"
0.0670281648635864,"1k"
0.0691477179527283,"1k"
0.0653234481811523,"1k"
0.0526533842086792,"1k"
0.0802879174550374,"5k"
0.0914896011352539,"5k"
0.138394133249919,"5k"
0.0942345182100932,"5k"
0.11685893535614,"5k"
0.133015501499176,"10k"
0.113709199428558,"10k"
0.112515882651011,"10k"
0.142945865790049,"10k"
0.116979336738586,"10k"
0.36078546444575,"50k"
0.339331066608429,"50k"
0.382527283827464,"50k"
0.338945166269938,"50k"
0.382555437088013,"50k"
